trip_id,route_id,route_short_name,route_long_name,route_color,route_text_color,direction_id,scheduled_hour,dir_E,dir_N,dir_S,dir_W,dir_UNKNOWN
16613010,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
116190010,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
16891020,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
12468070,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
1681080,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
124642070,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
17413080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
12517020,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
18284070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
126268010,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
2671070,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
117294080,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
18317010,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
126188080,29,29,Dufferin,ED1C24,FFFFFF,0,5,0,0,1,0,0
26811010,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
117025080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
26849010,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
125934070,29,29,Dufferin,ED1C24,FFFFFF,0,5,0,0,1,0,0
26490080,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
13261020,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
26019070,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
12632010,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
25998080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
126311070,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
18100010,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
123253020,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
26174070,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
13633010,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
103279070,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
13697070,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
103263070,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
13529070,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
103177010,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
34455010,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
106474020,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
27758070,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
106551070,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
25372070,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
103427010,29,29,Dufferin,ED1C24,FFFFFF,0,1,0,0,1,0,0
27849020,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
103433010,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
2782010,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
10400010,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
37600070,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
104695020,29,29,Dufferin,ED1C24,FFFFFF,0,6,0,0,1,0,0
37927080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
107383010,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
37871080,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
104135070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
37613010,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
104626080,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
37790070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
104510010,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
3845020,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
104471020,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
28972080,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
104694020,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
38584080,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
105652070,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
38339020,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
102763010,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
24684070,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
105500070,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
32952070,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
102935020,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
24127070,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
103590070,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
3300070,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
101961010,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
32939020,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
104198070,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
24230070,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
10245010,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
32276070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
104151010,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
23673080,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
120262020,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
32700010,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
119918070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
32761070,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
111256020,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
2330070,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
111257010,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
23310010,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
111230080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
147020,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
111216080,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
23044020,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
108285070,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
23814070,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
119114070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
24303020,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
110649020,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
24352070,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
115622080,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
24340020,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
108069020,29,29,Dufferin,ED1C24,FFFFFF,0,1,0,0,1,0,0
24592010,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
108029020,29,29,Dufferin,ED1C24,FFFFFF,0,6,0,0,1,0,0
19569080,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
113165080,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
27961010,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
113070,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
1970010,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
108842020,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
19120020,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
108778080,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
27298080,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
105117080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
27130080,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
105161070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
20677020,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
11447020,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
2904010,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
114472080,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
20468070,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
114354070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
28408020,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
114407070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
20015020,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
107643010,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
19918080,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
107523020,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
28182070,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
113880070,29,29,Dufferin,ED1C24,FFFFFF,0,6,0,0,1,0,0
42527070,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
113346020,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
42639010,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
113485020,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
42303010,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
113555020,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
43070020,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
118468080,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
43100020,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
118112020,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
42718080,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
126636010,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
42829020,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
121214010,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
3305010,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
121216070,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
33095010,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
112763020,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
42861010,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
112752080,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
332020,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
120593070,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
32221070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
112187080,29,29,Dufferin,ED1C24,FFFFFF,0,6,0,0,1,0,0
41999070,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
129077020,29,29,Dufferin,ED1C24,FFFFFF,0,1,0,0,1,0,0
42027010,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
119789070,29,29,Dufferin,ED1C24,FFFFFF,0,6,0,0,1,0,0
42023080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
129409070,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
29779020,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
120565070,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
39353080,29,29,Dufferin,ED1C24,FFFFFF,0,5,0,0,1,0,0
129743070,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
39339070,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
120860070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
38948080,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
1194080,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
38952080,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
119121010,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
3797010,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
127639080,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
4772010,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
118870020,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
37831010,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
17135080,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
4750020,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
127216020,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
33548020,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
16977070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
43726070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
12680020,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
44118070,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
20134010,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
44092080,29,29,Dufferin,ED1C24,FFFFFF,0,6,0,0,1,0,0
126506070,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
44310010,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
12674070,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
3420070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
16192020,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
43244070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
16079080,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
42812010,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
121345010,29,29,Dufferin,ED1C24,FFFFFF,0,1,0,0,1,0,0
42863010,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
130000080,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
42586070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
121145020,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
52861080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
129949020,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
46503010,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
121001010,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
46342070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
130799010,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
56982070,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
130886020,29,29,Dufferin,ED1C24,FFFFFF,0,6,0,0,1,0,0
43410080,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
15352070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
53831070,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
1551010,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
3868020,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
15557070,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
48551080,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
125441080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
48723070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
15777080,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
38474070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
63801080,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
38480070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
6395010,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
38025070,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
64521080,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
41964010,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
64436070,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
4892010,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
6426070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
48982010,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
6418070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
48819080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
64317010,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
91908010,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
64330010,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
99734080,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
7327070,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
99860080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
6351080,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
91578080,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
7032070,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
91236070,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
70208020,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
91157080,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
77604020,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
94360010,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
75366080,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
93797010,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
75163080,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
92689070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
74864020,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
92814010,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
64687010,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
86317010,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
69494080,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
86329070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
69460080,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
86296070,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
69391080,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
83324070,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
68706010,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
83407010,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
68771070,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
81934070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
83848080,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
90413080,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
75120080,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
82163080,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
84275020,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
90388070,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
84280010,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
90294010,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
74917080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
90358080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
87234020,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
90559020,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
78829020,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
8244080,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
75622080,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
88409020,29,29,Dufferin,ED1C24,FFFFFF,0,5,0,0,1,0,0
84744070,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
88566070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
78702010,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
95960020,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
69729020,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
87791020,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
69736010,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
87892010,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
79848070,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
95412010,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
70536080,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
87309080,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
79698070,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
94603070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
82855020,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
86638020,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
73888080,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
94534080,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
8260010,29,29,Dufferin,ED1C24,FFFFFF,0,10,0,0,1,0,0
7251080,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
64137010,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
81662020,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
61232080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
72359080,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
53495070,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
7235010,29,29,Dufferin,ED1C24,FFFFFF,0,20,0,0,1,0,0
63663080,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
72076020,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
63686070,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
81482070,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
53702010,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
81979020,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
65422080,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
85279080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
64956070,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
77149020,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
64879070,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
85224080,29,29,Dufferin,ED1C24,FFFFFF,0,8,0,0,1,0,0
54617080,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
85231080,29,29,Dufferin,ED1C24,FFFFFF,0,11,0,0,1,0,0
59684080,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
76494020,29,29,Dufferin,ED1C24,FFFFFF,0,0,0,0,1,0,0
69595080,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
76551070,29,29,Dufferin,ED1C24,FFFFFF,0,19,0,0,1,0,0
59604080,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
73159010,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
59610070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
82332020,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
59990070,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
76053080,29,29,Dufferin,ED1C24,FFFFFF,0,22,0,0,1,0,0
69739070,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
86644020,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
69386010,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
89383020,29,29,Dufferin,ED1C24,FFFFFF,0,9,0,0,1,0,0
69443080,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
78640080,29,29,Dufferin,ED1C24,FFFFFF,0,12,0,0,1,0,0
59326070,29,29,Dufferin,ED1C24,FFFFFF,0,17,0,0,1,0,0
78514020,29,29,Dufferin,ED1C24,FFFFFF,0,21,0,0,1,0,0
69157020,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
8129070,29,29,Dufferin,ED1C24,FFFFFF,0,14,0,0,1,0,0
59249010,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
81383020,29,29,Dufferin,ED1C24,FFFFFF,0,13,0,0,1,0,0
58575080,29,29,Dufferin,ED1C24,FFFFFF,0,16,0,0,1,0,0
81370020,29,29,Dufferin,ED1C24,FFFFFF,0,23,0,0,1,0,0
6853080,29,29,Dufferin,ED1C24,FFFFFF,0,15,0,0,1,0,0
89647080,29,29,Dufferin,ED1C24,FFFFFF,0,18,0,0,1,0,0
68757080,29,29,Dufferin,ED1C24,FFFFFF,0,7,0,0,1,0,0
